"","fecha_lista","dia_semana","num_lista","horario_audiencia","expediente","anio","notificacion","entrega_actor","entrega_ra","entrega_dem","entrega_rd","p_actor","p_r.actor","p_demandado","p_r.demandado","se_concilio","cantidad_convenio","pago_convenio","se_desistio","cantidad_desistimiento","capturista_seguimiento","count_placebo","placebo","count_partes","partes"
"217","01-08-2017","Martes","11","09:00",313,2016,1,1,0,0,1,1,1,0,1,0,0,0,0,0,"LILI",2,1,3,1
"218","01-08-2017","Martes","12","09:00",614,2016,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"LILI",1,1,1,1
"219","01-08-2017","Martes","13","09:30",984,2016,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",2,1,NA,NA
"220","01-08-2017","Martes","14","09:30",406,2017,2,0,1,0,1,0,1,0,1,0,0,0,0,0,"LILI",2,1,2,1
"221","01-08-2017","Martes","15","10:00",116,2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"222","01-08-2017","Martes","16","10:00",1116,2012,1,0,1,0,1,1,1,0,1,0,0,0,0,0,"LILI",2,1,3,1
"223","01-08-2017","Martes","17","10:00",1264,2015,2,0,1,0,1,0,1,0,1,0,0,0,0,0,"LILI",2,1,2,1
"224","01-08-2017","Martes","18","10:00",1890,2015,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"225","01-08-2017","Martes","19","10:00",20,2016,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"226","01-08-2017","Martes","20","10:00",500,2016,1,1,1,0,0,1,1,0,0,0,0,0,1,0,"LILI",2,1,2,1
"227","01-08-2017","Martes","21","10:00",986,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"228","01-08-2017","Martes","22","10:00",996,2016,1,1,0,0,1,0,1,0,1,0,0,0,0,0,"LILI",2,1,2,1
"229","01-08-2017","Martes","23","10:00",1088,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"230","01-08-2017","Martes","24","10:00",1245,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"231","01-08-2017","Martes","25","10:00",1297,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"232","01-08-2017","Martes","26","10:00",12,2017,1,0,0,0,0,0,1,0,1,1,20000,0,0,0,"LILI",0,0,2,1
"233","01-08-2017","Martes","27","10:30",948,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"234","01-08-2017","Martes","28","10:30",585,2016,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",1,1,NA,NA
"235","01-08-2017","Martes","29","10:30",827,2016,2,0,1,0,1,0,1,0,2,0,0,0,0,0,"LILI",2,1,3,1
"236","01-08-2017","Martes","30","11:00",1953,2009,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"237","01-08-2017","Martes","31","11:00",2043,2009,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",2,1,NA,NA
"238","01-08-2017","Martes","32","11:00",586,2013,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",1,1,NA,NA
"239","01-08-2017","Martes","33","11:00",1044,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"240","01-08-2017","Martes","34","11:00",1169,2013,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"LILI",2,1,2,1
"241","01-08-2017","Martes","35","11:00",1304,2013,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"242","01-08-2017","Martes","36","11:00",1489,2014,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",1,1,NA,NA
"243","01-08-2017","Martes","37","11:00",1710,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"244","01-08-2017","Martes","38","11:30",1179,2017,2,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"245","01-08-2017","Martes","39","12:00",643,2011,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",1,1,NA,NA
"246","01-08-2017","Martes","40","12:00",407,2013,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"247","01-08-2017","Martes","41","12:00",1479,2014,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"LILI",1,1,0,0
"248","01-08-2017","Martes","42","12:00",357,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"249","01-08-2017","Martes","43","12:00",489,2016,1,0,1,0,1,0,1,0,0,0,0,0,1,0,"LILI",2,1,1,1
"250","01-08-2017","Martes","44","12:00",978,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"251","01-08-2017","Martes","45","12:00",1276,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"252","01-08-2017","Martes","46","12:00",1602,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"253","01-08-2017","Martes","47","12:00",1635,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"254","01-08-2017","Martes","48","12:00",1713,2016,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"LILI",1,1,1,1
"255","01-08-2017","Martes","49","12:00",35,2017,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"256","01-08-2017","Martes","50","12:00",1605,2016,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"257","08-08-2017","Martes","1","09:00",1188,2013,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"258","08-08-2017","Martes","2","09:00",1322,2013,2,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"259","08-08-2017","Martes","3","09:00",1688,2013,2,0,1,0,1,0,1,0,0,0,0,0,0,0,"LILI",2,1,1,1
"260","08-08-2017","Martes","4","09:00",974,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"261","08-08-2017","Martes","5","09:00",1288,2014,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"262","08-08-2017","Martes","6","09:00",1559,2014,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"263","08-08-2017","Martes","7","09:00",1845,2015,1,1,1,0,1,1,2,0,3,0,0,0,0,0,"LILI",3,1,6,1
"264","08-08-2017","Martes","8","09:00",2085,2015,1,0,2,0,2,0,1,0,1,0,0,0,0,0,"LILI",4,1,2,1
"265","08-08-2017","Martes","9","09:00",293,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"266","08-08-2017","Martes","10","09:00",614,2016,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"LILI",1,1,1,1
"267","08-08-2017","Martes","11","09:00",886,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"268","08-08-2017","Martes","12","09:00",908,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"269","08-08-2017","Martes","13","09:30",1394,2012,1,0,0,1,0,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"270","08-08-2017","Martes","14","09:30",1468,2013,3,0,2,0,1,0,0,0,0,0,0,0,0,0,"LILI",3,1,0,0
"271","08-08-2017","Martes","15","09:30",76,2016,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"272","08-08-2017","Martes","16","10:00",567,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"273","08-08-2017","Martes","17","10:00",237,2014,1,1,1,0,1,1,1,0,1,0,0,0,0,0,"LILI",3,1,3,1
"274","08-08-2017","Martes","18","10:00",1650,2015,1,0,1,0,1,0,1,1,0,0,0,0,0,0,"LILI",2,1,2,1
"275","08-08-2017","Martes","19","10:00",1945,2015,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"LILI",1,1,1,1
"276","08-08-2017","Martes","20","10:00",851,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"277","08-08-2017","Martes","21","10:00",943,2016,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"278","08-08-2017","Martes","22","10:00",1151,2016,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"279","08-08-2017","Martes","23","10:00",1306,2016,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"280","08-08-2017","Martes","24","10:00",1611,2016,1,1,1,0,1,1,1,0,1,0,0,0,0,0,"LILI",3,1,3,1
"281","08-08-2017","Martes","25","10:00",1962,2016,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"282","08-08-2017","Martes","26","10:00",2170,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"283","08-08-2017","Martes","27","10:00",85,2017,3,0,0,0,1,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"284","08-08-2017","Martes","28","10:30",1126,2016,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"285","08-08-2017","Martes","29","10:30",1401,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"286","08-08-2017","Martes","30","11:00",269,2012,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"287","08-08-2017","Martes","31","11:00",536,2013,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"LILI",2,1,2,1
"288","08-08-2017","Martes","32","11:00",841,2013,1,0,1,0,1,0,1,0,0,0,0,0,0,0,"LILI",2,1,1,1
"289","08-08-2017","Martes","33","11:00",1641,2013,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"LILI",1,1,1,1
"290","08-08-2017","Martes","34","11:00",147,2014,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"LILI",2,1,2,1
"291","08-08-2017","Martes","35","11:00",908,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"LILI",1,1,0,0
"292","08-08-2017","Martes","36","11:00",1434,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"293","08-08-2017","Martes","37","11:00",120,2015,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"LILI",1,1,2,1
"294","08-08-2017","Martes","38","11:00",1181,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"LILI",1,1,1,1
"295","08-08-2017","Martes","39","11:00",1782,2015,1,0,1,0,1,0,0,0,1,0,0,0,0,0,"LILI",2,1,1,1
"296","08-08-2017","Martes","40","11:30",185,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"LILI",0,0,1,1
"297","08-08-2017","Martes","41","12:00",2097,2011,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"LILI",1,1,1,1
"298","08-08-2017","Martes","42","12:00",1012,2015,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"299","08-08-2017","Martes","43","12:00",1977,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"300","08-08-2017","Martes","44","12:00",1011,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"301","08-08-2017","Martes","45","12:00",2147,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"302","08-08-2017","Martes","46","12:00",2149,2016,3,1,1,0,0,1,1,0,0,0,0,0,0,0,"LILI",2,1,2,1
"303","08-08-2017","Martes","47","12:00",2159,2016,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"304","08-08-2017","Martes","48","12:00",2160,2016,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"LILI",2,1,2,1
"305","08-08-2017","Martes","49","12:00",72,2017,3,0,0,0,1,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"306","08-08-2017","Martes","50","12:00",75,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"307","08-08-2017","Martes","51","12:00",84,2017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"LILI",1,1,1,1
"308","15-08-2017","Martes","1","09:00",1422,2008,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"309","15-08-2017","Martes","2","09:00",1654,2012,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"310","15-08-2017","Martes","3","09:00",1735,2012,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"311","15-08-2017","Martes","4","09:00",1188,2013,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"LILI",0,0,1,1
"312","15-08-2017","Martes","5","09:00",297,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"313","15-08-2017","Martes","6","09:00",1672,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"314","15-08-2017","Martes","7","09:00",1649,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"315","15-08-2017","Martes","8","09:00",1699,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"316","15-08-2017","Martes","9","09:00",1817,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"317","15-08-2017","Martes","10","09:00",1881,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"318","15-08-2017","Martes","11","09:00",204,2016,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"319","15-08-2017","Martes","12","09:00",919,2016,1,0,0,0,0,1,1,1,1,1,21000,0,0,0,"LILI",0,0,4,1
"320","15-08-2017","Martes","13","09:30",1407,2008,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"321","15-08-2017","Martes","14","09:30",895,2015,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"322","15-08-2017","Martes","15","09:30",192,2016,1,0,0,0,0,0,1,0,2,0,0,0,0,0,"LILI",0,0,3,1
"323","15-08-2017","Martes","16","10:00",1656,2013,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"324","15-08-2017","Martes","17","10:00",2009,2013,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"325","15-08-2017","Martes","18","10:00",336,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"326","15-08-2017","Martes","19","10:00",360,2016,1,0,0,0,0,0,1,0,1,1,6000,0,0,0,"LILI",0,0,2,1
"327","15-08-2017","Martes","20","10:00",619,2016,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"328","15-08-2017","Martes","21","10:00",1001,2016,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"329","15-08-2017","Martes","22","10:00",1374,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"330","15-08-2017","Martes","23","10:00",1537,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"331","15-08-2017","Martes","24","10:00",1643,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"332","15-08-2017","Martes","25","10:00",1654,2016,3,0,0,0,0,0,0,0,1,0,0,0,0,0,"LILI",0,0,1,1
"333","15-08-2017","Martes","26","10:00",2011,2016,1,0,0,0,0,1,1,0,1,0,0,0,0,0,"LILI",0,0,3,1
"334","15-08-2017","Martes","27","10:00",115,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"335","15-08-2017","Martes","28","10:30",318,2015,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"336","15-08-2017","Martes","29","10:30",1361,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"337","15-08-2017","Martes","30","11:00",1529,2010,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"338","15-08-2017","Martes","31","11:00",1595,2011,1,0,0,0,0,0,2,0,1,0,0,0,0,0,"LILI",0,0,3,1
"339","15-08-2017","Martes","32","11:00",340,2014,1,0,0,0,0,0,1,0,2,0,0,0,0,0,"LILI",0,0,3,1
"340","15-08-2017","Martes","33","11:00",970,2014,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"341","15-08-2017","Martes","34","11:00",1169,2014,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"342","15-08-2017","Martes","35","11:00",303,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"343","15-08-2017","Martes","36","11:00",518,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"344","15-08-2017","Martes","37","11:00",1167,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"345","15-08-2017","Martes","38","11:00",38,2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"346","15-08-2017","Martes","39","11:00",40,2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"347","15-08-2017","Martes","40","11:30",1360,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"348","15-08-2017","Martes","41","12:00",186,2015,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"349","15-08-2017","Martes","42","12:00",2037,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"350","15-08-2017","Martes","43","12:00",353,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"351","15-08-2017","Martes","44","12:00",710,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"352","15-08-2017","Martes","45","12:00",1407,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"353","15-08-2017","Martes","46","12:00",1408,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"354","15-08-2017","Martes","47","12:00",1420,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"355","15-08-2017","Martes","48","12:00",1663,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"356","15-08-2017","Martes","49","12:00",1664,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"357","15-08-2017","Martes","50","12:00",1665,2016,3,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"358","15-08-2017","Martes","51","12:00",1691,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"359","15-08-2017","Martes","52","12:00",486,2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"360","21-08-2017","Lunes","1","09:00",1741,2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"361","21-08-2017","Lunes","2","09:00",1626,2013,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"362","21-08-2017","Lunes","3","09:00",1512,2014,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"363","21-08-2017","Lunes","4","09:00",350,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"364","21-08-2017","Lunes","5","09:00",1283,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"LILI",0,0,1,1
"365","21-08-2017","Lunes","6","09:00",1402,2015,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"366","21-08-2017","Lunes","7","09:00",1668,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"367","21-08-2017","Lunes","8","09:00",1817,2015,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"368","21-08-2017","Lunes","9","09:00",64,2016,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"369","21-08-2017","Lunes","10","09:00",976,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"LILI",0,0,1,1
"370","21-08-2017","Lunes","11","09:00",1010,2016,1,0,0,0,0,1,1,0,1,0,0,0,1,0,"LILI",0,0,3,1
"371","21-08-2017","Lunes","12","09:00",1132,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"LILI",0,0,1,1
"372","21-08-2017","Lunes","13","09:30",1133,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"373","21-08-2017","Lunes","14","09:30",274,2014,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"LILI",0,0,2,1
"374","21-08-2017","Lunes","15","10:00",1303,2009,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"375","21-08-2017","Lunes","16","10:00",91,2010,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"376","21-08-2017","Lunes","17","10:00",754,2010,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"377","21-08-2017","Lunes","18","10:00",1060,2011,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"378","21-08-2017","Lunes","19","10:00",966,2015,1,0,0,0,0,0,2,0,2,0,0,0,0,0,"LILI",0,0,4,1
"379","21-08-2017","Lunes","20","10:00",793,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"380","21-08-2017","Lunes","21","10:00",885,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"381","21-08-2017","Lunes","22","10:00",1167,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"382","21-08-2017","Lunes","23","10:00",1969,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"383","21-08-2017","Lunes","24","10:00",20,2017,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"384","21-08-2017","Lunes","25","10:00",165,2017,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"385","21-08-2017","Lunes","26","10:00",174,2017,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"386","21-08-2017","Lunes","27","10:30",144,2016,1,0,0,0,0,0,1,0,2,1,15000,0,0,0,"LILI",0,0,3,1
"387","21-08-2017","Lunes","28","10:30",507,2016,1,0,0,0,0,1,1,0,1,0,0,0,0,0,"LILI",0,0,3,1
"388","21-08-2017","Lunes","29","10:30",1335,2017,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"389","21-08-2017","Lunes","30","11:00",1513,2005,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"390","21-08-2017","Lunes","31","11:00",581,2011,3,0,0,0,0,0,0,0,1,0,0,0,0,0,"LILI",0,0,1,1
"391","21-08-2017","Lunes","32","11:00",1411,2011,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"392","21-08-2017","Lunes","33","11:00",1671,2011,2,0,0,0,0,0,2,0,0,0,0,0,0,0,"LILI",0,0,2,1
"393","21-08-2017","Lunes","34","11:00",1329,2012,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"394","21-08-2017","Lunes","35","11:00",1149,2015,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"395","21-08-2017","Lunes","36","11:00",345,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LILI",0,0,0,0
"396","21-08-2017","Lunes","37","11:00",649,2016,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"397","21-08-2017","Lunes","38","11:00",813,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"398","21-08-2017","Lunes","39","11:00",1950,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"399","21-08-2017","Lunes","40","11:00",2203,2016,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"400","21-08-2017","Lunes","41","11:00",2230,2016,3,0,0,0,0,1,1,0,0,0,0,0,0,0,"LILI",0,0,2,1
"401","21-08-2017","Lunes","42","11:00",9,2017,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"402","21-08-2017","Lunes","43","11:30",2001,2011,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"403","21-08-2017","Lunes","44","11:30",1190,2016,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"404","21-08-2017","Lunes","45","12:00",1264,2008,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"LILI",0,0,2,1
"405","21-08-2017","Lunes","46","12:00",466,2013,1,0,0,0,0,0,1,0,1,1,8500,0,0,0,"LILI",0,0,2,1
"406","21-08-2017","Lunes","47","12:00",1450,2014,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"407","21-08-2017","Lunes","48","12:00",1117,2015,3,0,0,0,0,0,1,0,1,1,8000,0,0,0,"LILI",0,0,2,1
"408","21-08-2017","Lunes","49","12:00",1892,2015,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"409","21-08-2017","Lunes","50","12:00",1995,2015,3,0,0,0,0,1,1,0,1,0,0,0,0,0,"LILI",0,0,3,1
"410","21-08-2017","Lunes","51","12:00",626,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"411","21-08-2017","Lunes","52","12:00",800,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"412","21-08-2017","Lunes","53","12:00",1711,2016,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"LILI",0,0,1,1
"413","21-08-2017","Lunes","54","12:00",1712,2016,1,0,0,0,0,1,1,0,1,1,6300,0,0,0,"LILI",0,0,3,1
