"medias_duracion_desiste.variable","medias_duracion_desiste.media","medias_duracion_desiste.de"
"antig_anos",4.25047089041022,5.51828666289807
"horas",60.0143229166667,14.7300591358471
"sueldo_diario_integrado",637.853276679422,1956.38919528822
"y",0.797137964774951,0.666897532933716
