"medias_duracion_caducidad.variable","medias_duracion_caducidad.media","medias_duracion_caducidad.de"
"antig_anos",3.08315438726398,4.25355485808145
"horas",59.3558558558559,16.5300535371991
"sueldo_diario_integrado",357.815459030459,278.145339473153
"y",1.71388374676046,0.805808475731743
