"medias_duracion_convenio.variable","medias_duracion_convenio.media","medias_duracion_convenio.de"
"antig_anos",3.56638670559174,4.46820636629868
"horas",58.3988592896175,12.7550661092678
"sueldo_diario_integrado",436.017344841481,527.225376332545
"y",0.889907927240063,0.613993049119016
